item,itemLabel,position,positionLabel,start,psid
Q114441757,Kokou Eke Odin,Q114441707,Minister Delegate for Technical Education and Handicrafts,2020-10-01,Q114441757-4BAB29B8-E2F2-45A4-8AA9-D61C213518DB
Q114441758,Komla Dodzi Kokoroko,Q114441516,Minister of Education,2020-10-01,Q114441758-92599D62-187D-4525-A319-61349CADDA4F
Q114441759,Kossi Lamadokou,Q114441451,Minister of Culture and Tourism,2020-10-01,Q114441759-DB26D53A-A145-4CA4-BEB3-058F72EF99B7
Q114441760,Mamissilé Akla Agba Assih,Q114441702,Minister Delegate for Universal Access to Healthcare,2020-10-01,Q114441760-44664742-23F0-4892-9F7F-E70D8FAA6081
Q114441761,Moustafa Mijiyawa,Q112671903,Minister of Health of Togo,2020-10-01,Q114441761-4C664DC8-B224-4BBF-B440-9B690AFA786E
Q114441762,Myriam Dossou de Souza-D'Almeida,Q114441586,Minister of Youth,2020-10-01,Q114441762-561B46E9-EA41-41DF-866B-F75AE87DCF8D
Q16325277,Cina Lawson,Q114440847,Minister of the Digital Economy,2020-10-01,Q16325277-2A43A7DC-62C9-4879-A953-966E30FA518D
Q16545858,Damehane Yark,Q114440822,Minister of Security and Civil Protection,2012-07,Q16545858-ab3f4442-45be-471b-927b-0d3fe226cc20
Q16639103,Gilbert Bawara,Q114440708,"Minister of the Civil Service, Labour and Social Dialogue",2015-06-28,Q16639103-af2debc8-402c-7e19-b068-830913711ce3
Q16682496,Victoire Dogbé Tomegah,Q30100661,Prime Minister of Togo,2020-09-28,Q16682496-f419f268-45c8-11df-7544-b6ad83407d6a
Q27756289,Robert Dussey,Q18204397,Minister of Foreign Affairs,2013-09-17,Q27756289-20644634-BECB-493B-B485-4E2B5247ADD7
Q65150953,Affoh Atcha-Dédji,Q114440963,Minister of Transport of Togo,2020-10-01,Q65150953-63624252-4eca-be9e-0c9e-83711d15f12b
Q85793465,Pius Agbetomey,Q99312298,Justice Minister of Togo,2015-06-28,Q85793465-d9f85d13-4afc-1f12-080c-0ffbb675728f
Q88219141,Sani Yaya,Q96393325,Minister of Finance,2016-08-01,Q88219141-DD94F793-CBD8-4E0E-96CA-A1EA74F51E8D
Q97368687,Edem Tengue,Q114440821,"Minister of the Maritime Economy, Fisheries and Coastal Protection",2020-10-01,Q97368687-453f9f1d-4ab0-f47f-3d37-1d9979f9d101
